highest,rank0,rank1,rank2,rank3
1636622,15637,1636480,1636622,17602
8052,8052,7061,6886,6830
7102,7102,6914,6300,6539
7260,7109,7260,6340,6218
7269,7269,7152,6529,6589
7284,6865,6941,6573,7284
7065,6994,7065,6062,6863
7161,7161,7141,6876,6235
6661,6661,6654,6102,6546
7073,6952,7073,6787,6113
7089,6913,7089,6373,6145
6808,6808,6781,6530,6511
6864,6864,6717,6516,6189
7180,6991,7138,7180,6531
6878,6878,6720,6553,6470
6995,6928,6995,6511,6108
6943,6867,6724,6943,6191
6845,6720,6680,6845,6516
7094,7008,7094,6474,6933
7209,7065,7209,6057,6548
6767,6767,6632,6425,6098
7281,7097,7281,6904,6103
7104,7104,6721,6772,6471
7658,7658,7042,7383,6501
6709,6680,6709,6492,6503
7114,6753,7114,6207,6880
7538,7430,7538,6248,6526
6893,6893,6825,6549,6507
7003,6938,7003,6818,6197
7131,6938,7131,6106,6952
6900,6724,6900,6175,6134
7492,7139,7492,6194,6495
7434,7301,7434,6042,6850
7109,6914,7109,6494,6506
6846,6846,6663,6509,6166
7530,7284,7530,6013,6845
7505,7005,7505,6144,6435
9284,9186,9284,6254,7162
7227,7227,7118,6569,6475
7065,6819,7065,6075,6077
7021,7021,6720,6513,6571
7207,7207,7055,6078,6069
7512,7394,7512,6430,6144
6915,6793,6874,6915,6157
7041,7041,6710,6117,6498
6898,6898,6703,6053,6476
7056,7056,6866,6512,6522
7151,7151,6684,6085,6060
6845,6636,6715,6043,6845
6787,6701,6636,6787,6494
7419,6894,7419,6124,6515
7592,7080,7592,6976,6550
6724,6724,6701,6184,6112
7233,7054,7233,6539,6485
7371,6852,7371,6461,6478
7496,6928,7496,6468,6850
6751,6751,6695,6113,6209
7013,7013,6717,6432,6075
7114,7046,7114,6411,6129
7151,7151,6809,6479,6098
7415,7415,7035,6429,6164
6804,6743,6804,6167,6467
7697,7509,7697,6579,6208
7204,7061,7204,6205,6325
6870,6870,6820,6089,6182
7142,7142,7125,6091,6201
7178,7178,6836,6555,6232
6919,6836,6919,6103,6127
6853,6769,6853,6109,6568
7267,7199,7267,6265,6177
6794,6784,6794,6158,6153
6804,6783,6804,6141,6152
7207,7207,6766,6200,6262
6813,6813,6704,6082,6688
7114,7114,6852,6142,6509
7067,7067,6795,6575,6119
6816,6816,6813,6121,6638
6874,6874,6752,6279,6197
7640,7141,7640,6422,6488
7187,7082,7187,6158,6119
7208,6981,7208,6448,6529
6800,6800,6758,6096,6660
6912,6912,6786,6122,6327
6983,6838,6983,6069,6522
7405,6992,7405,6134,6487
7685,7088,7685,6203,6246
7223,7003,7223,6521,6158
6827,6721,6827,6230,6218
7175,6958,7175,6167,6277
6820,6820,6776,6092,6194
6793,6752,6793,6142,6120
7252,7252,6767,6128,6219
7218,6949,7218,6144,6675
7112,6949,7112,6169,6136
7272,7033,7272,6204,6501
6881,6881,6849,6139,6216
6816,6816,6747,6209,6514
7182,6995,7182,6921,6170
6867,6856,6867,6133,6614
6848,6746,6848,6120,6130
6751,6751,6746,6074,6516
6923,6876,6923,6256,6162
6847,6847,6822,6201,6663
11605,6654,6664,11605,10432
6928,6928,6883,6546,6217
7208,7208,6639,6508,6584
6735,6656,6735,6102,6177
7213,7213,6729,6168,6158
7124,7124,6715,6128,6190
6712,6712,6673,6064,6483
7129,7129,6725,6529,6513
6678,6595,6678,6139,6137
6710,6647,6710,6055,6158
6718,6718,6681,6138,6179
7145,7145,6637,6444,6566
6839,6839,6723,6515,6150
6668,6660,6668,6434,6193
6762,6679,6762,6120,6105
6743,6743,6625,6511,6499
6951,6951,6805,6139,6165
7136,7136,6686,6513,6214
6862,6862,6587,6167,6523
7077,7077,6684,6476,6146
6729,6654,6729,6163,6168
6730,6730,6603,6453,6541
6806,6806,6691,6520,6171
7098,7098,6662,6442,6310
7218,7218,6675,6261,6783
7194,7194,6958,6607,6179
7194,7194,6788,6485,6202
7161,7161,6664,6394,6235
7049,7049,6741,6097,6160
6852,6852,6724,6558,6142
6941,6846,6941,6526,6567
7120,7120,6641,6479,6131
6676,6656,6676,6112,6115
7120,7120,7064,6150,6600
6670,6670,6643,6111,6511
6829,6769,6696,6829,6098
7155,7155,6865,6533,6176
7115,7115,6622,6543,6265
8072,8072,6650,7838,6524
6673,6656,6673,6626,6160
6652,6624,6652,6148,6525
6696,6696,6682,6449,6125
6770,6770,6710,6747,6244
6904,6904,6660,6446,6534
6935,6935,6732,6867,6094
6837,6803,6641,6390,6837
6895,6855,6777,6895,6478
7087,6762,7087,6407,6517
7056,7056,6681,6063,6504
6849,6772,6849,6531,6539
6698,6665,6698,6625,6501
7011,7011,6729,6434,6931
7151,7100,7151,6528,6091
7026,6881,7026,6065,6558
6735,6661,6735,6459,6105
6842,6842,6642,6065,6478
6764,6764,6729,6481,6463
11173,10103,10278,10128,11173
6640,6579,6640,6131,6537
7188,6991,7188,6491,6132
6799,6745,6738,6799,6092
7059,6939,7059,6376,6111
7166,6980,7166,6069,6062
6759,6759,6607,6401,6489
6712,6712,6665,6008,6441
7108,6908,7108,6476,6139
6786,6786,6650,6042,6117
6943,6870,6943,6103,6617
6825,6817,6825,6485,6099
6693,6670,6693,6441,6163
6827,6827,6673,6056,6094
7005,7005,6647,6839,6127
7124,7124,7019,6054,6132
6925,6925,6700,6385,6100
7029,6859,7029,6442,6521
6776,6776,6727,6074,6139
6738,6715,6738,6248,6141
7129,7129,7052,6443,6127
6911,6911,6772,6470,6052
7124,6965,7124,6003,6092
6834,6695,6719,6411,6834
6745,6745,6644,6457,6544
6701,6701,6666,6063,6134
6698,6698,6658,6528,6088
6661,6661,6640,6116,6431
6903,6903,6608,6473,6166
6986,6900,6986,6449,6139
6789,6789,6697,6532,6421
7072,6990,7072,6502,6147
6724,6724,6652,6137,6486
6616,6557,6616,6530,6476
7047,7047,6775,6109,6519
6737,6703,6737,6053,6448
6715,6651,6715,6395,6504
6761,6725,6761,6134,6481
6696,6696,6618,6050,6144
6709,6709,6628,6017,6498
7197,7197,6696,6096,6521
8405,6759,6690,6086,8405
6679,6679,6666,6090,6464
6768,6724,6768,6113,6540
6862,6862,6728,6078,6298
6922,6734,6922,6166,6139
6790,6790,6638,6202,6478
6857,6857,6664,6064,6426
6732,6722,6732,6011,6078
6673,6673,6616,6164,6572
7038,6861,7038,6037,6513
7062,6886,7062,6392,6045
7133,6948,7133,6083,6088
6714,6673,6714,6212,5999
6687,6687,6679,6045,6109
6712,6657,6712,6500,6124
7061,6799,7061,6185,6217
6795,6674,6795,6175,6485
7244,6946,7244,6114,6124
7160,7160,6698,6908,6452
7028,6856,7028,6482,6260
6692,6682,6692,6438,6484
6993,6962,6993,6523,6186
6703,6703,6688,6158,6134
7048,7048,6701,6416,6094
7016,6840,7016,6074,6124
7054,6958,7054,6453,6158
7145,6766,7145,6425,6068
6741,6741,6612,6058,6096
6945,6836,6945,6163,6145
7100,6719,7100,6485,6154
7077,6925,7077,6838,6111
7068,6921,7068,6093,6164
7006,6815,7006,6054,6059
7136,7136,7027,6069,6083
7201,6937,7201,6097,6074
6738,6738,6715,6103,6237
6703,6655,6703,6024,6163
6762,6762,6627,6538,6092
8316,8316,7062,7718,6378
6845,6767,6845,6126,6106
6677,6677,6611,6038,6121
7069,6813,7069,6136,6153
6827,6726,6626,6827,6185
7012,7012,6687,6436,6135
6832,6832,6701,6558,6076
6611,6551,6611,6428,6153
6520,6479,6520,6027,6075
7038,7038,6555,6046,6230
7021,6850,7021,6144,6153
6878,6599,6878,6082,6152
6626,6603,6626,6453,6059
6935,6612,6935,6522,6190
6583,6583,6543,6029,6110
6955,6955,6922,6538,6151
6724,6724,6673,6232,6147
6947,6851,6947,6494,6296
6724,6629,6724,6481,6309
7981,6967,7184,7981,6208
7122,7112,7122,6032,6106
7017,6785,7017,6116,6102
7145,7145,6778,6194,6148
6664,6633,6664,6424,6091
7458,6919,7458,6083,6098
7071,7071,6743,6543,6172
6681,6681,6642,6082,6106
7066,6756,7066,6467,6074
6709,6709,6630,6499,6109
7105,6949,7105,6039,6206
7028,6692,7028,6507,6054
6672,6672,6654,6128,6072
7066,6934,7066,6121,6111
7467,6908,7467,6789,6068
6803,6749,6647,6803,6144
7128,6904,7128,6449,6163
6751,6654,6751,6050,6139
7056,7008,7056,6431,6088
7229,7046,7229,6608,6565
7017,7017,6746,6192,6119
7201,7201,6632,6090,6113
7084,7084,7021,6504,6243
6719,6688,6719,6110,6139
7410,7410,6749,6438,6153
6708,6708,6655,6130,6211
7091,7091,6708,6423,6223
6701,6701,6626,6497,6075
6668,6668,6647,6520,6143
6851,6621,6673,6490,6851
7069,6902,7069,6430,6105
6860,6678,6645,6860,6093
7019,6822,7019,6113,6134
7087,7087,6860,6443,6482
6740,6740,6680,6446,6090
6866,6833,6780,6866,6120
7064,7064,6738,6484,6072
6907,6750,6599,6907,6077
7215,7215,6700,6877,6492
6942,6942,6858,6411,6060
7070,6870,7070,6418,6148
6782,6739,6782,6431,6471
7006,6905,7006,6519,6139
7198,7198,6650,6449,6053
7028,7028,7010,6869,6866
7510,7052,7510,6487,6081
7024,6991,7024,6828,6082
7068,7068,6678,6868,6179
7207,6776,6696,7207,6525
6769,6769,6685,6450,6510
7511,7174,7511,6170,6068
7210,6942,7003,7210,6534
7051,6728,7051,6415,6473
6994,6785,6994,6794,6027
6905,6776,6685,6905,6168
6715,6715,6609,6021,6116
7091,7091,7010,6548,6567
7111,6820,7111,6843,6098
7066,6925,7066,6780,6162
6733,6671,6733,6448,6434
7049,7049,6671,6494,6479
6717,6717,6685,6126,6515
7047,7047,6659,6009,6888
7087,7042,7087,6093,6545
7340,6794,7340,6871,6678
