highest,rank0,rank1,rank2,rank3
72188,20955,72188,27478,20539
9100,9003,9100,8157,7781
8072,7938,8072,7927,7689
8829,8563,8829,7495,7198
7840,7700,7840,7661,7122
7873,7873,7780,7264,7124
7846,7759,7846,7292,7015
7790,7621,7790,7273,7129
7777,7570,7777,7635,7024
7828,7828,7668,7508,7062
8367,8367,8146,7393,7100
7875,7659,7875,7740,7224
8027,8027,7867,7133,7010
8298,8298,8049,7751,7476
7778,7685,7778,7739,7058
7894,7894,7661,7599,7158
7774,7493,7774,7630,7029
8023,8023,7893,7870,7137
7942,7928,7942,7372,7298
7742,7556,7742,7353,7167
8158,8158,7836,7690,7161
8178,8178,7925,7645,7428
7989,7730,7989,7251,6921
7689,7689,7640,7663,7000
7886,7728,7886,7228,7611
8021,7769,8021,7635,6992
8262,8262,8178,7834,7459
8211,8211,7782,7707,7919
8041,8041,7730,7322,7369
8333,8041,8333,7631,6929
8075,7932,8075,7664,7050
8229,8229,7859,7361,7876
8503,7811,7858,7277,8503
8147,7869,8147,7262,7253
8010,8010,7900,7682,7716
8098,7899,8098,7353,7015
8148,7930,8148,7234,7191
7758,7651,7758,7387,7295
8109,7883,8109,7300,7076
8096,7763,8096,7586,7277
7704,7511,7704,7255,7111
7860,7860,7688,7315,7057
7828,7591,7828,7459,7092
7672,7556,7672,7346,7447
8050,7771,8050,7492,7623
7734,7669,7695,7734,7007
7752,7680,7752,7363,7075
7886,7886,7734,7368,7376
8044,7752,8044,7286,7005
7910,7847,7910,7256,7105
7727,7686,7727,7558,7027
8083,7902,8083,7399,7472
8200,8200,8149,7252,7486
8427,8427,7720,7274,7096
8495,8237,8495,7234,7191
7886,7637,7886,7846,6949
7788,7788,7704,7335,7460
8088,7897,8088,7235,7145
7847,7549,7847,7269,7149
7690,7675,7690,7301,7158
7717,7529,7717,7263,7075
7703,7703,7662,7251,7258
10196,10196,7852,7393,6944
8347,8347,7847,7799,7006
8157,8157,7814,7664,7251
7832,7769,7832,7266,7486
8036,7855,8036,7191,7205
7914,7914,7853,7688,7114
9514,7651,9514,7301,7072
7734,7734,7662,7242,6972
8101,7842,8101,7368,7042
7950,7604,7706,7950,7011
8183,7997,8183,7375,7628
8041,8041,7800,7344,7419
8012,7599,8012,7316,7081
8170,7930,8170,7475,7515
8040,8040,7830,7263,7127
7908,7908,7805,7206,7544
7830,7639,7830,7463,7129
8258,8258,7696,7241,7076
7723,7631,7723,7196,7296
8138,7862,8138,7529,7043
7963,7963,7788,7321,7242
8206,7943,8206,7763,7199
10508,8326,8654,10508,7185
7775,7775,7641,7311,7171
8263,8044,8263,7474,7169
8178,7917,8178,7407,7330
8011,7746,8011,7648,7087
8088,7868,7847,7328,8088
7908,7678,7908,7430,7051
7998,7781,7998,7500,7078
8065,8065,8009,7254,7417
7807,7550,7807,7279,7030
7894,7894,7797,7272,7157
8360,7847,8360,7314,8034
7827,7827,7737,7337,7489
8282,7978,8282,7243,7251
7929,7742,7929,7242,7017
7818,7497,7734,7818,7034
8395,7894,8395,7315,7051
8045,7864,8045,7477,6957
7842,7635,7842,7269,7159
7756,7756,7713,7428,6941
7995,7763,7995,7325,7368
8064,7894,8064,7379,7286
8243,8008,8243,7531,7171
7733,7697,7733,7337,7171
8158,7936,8158,7288,7449
8287,8040,8287,7566,7001
7744,7674,7744,7408,7167
8228,7916,8228,7270,6960
7854,7606,7854,7213,7162
7941,7702,7941,7783,7034
8401,8140,8401,7270,7047
8200,7620,8200,7257,6982
8073,7838,8073,7215,7360
7672,7672,7660,7540,6993
7942,7942,7830,7594,7009
7658,7499,7658,7232,6958
8024,8024,7933,7299,7266
7634,7599,7634,7335,7237
8714,8714,7770,7299,7091
7768,7768,7750,7531,7129
8371,8258,8371,7271,6981
7873,7461,7775,7873,7042
7826,7786,7826,7302,7267
8301,8301,8231,8193,8131
9212,7924,9212,7407,7426
7854,7664,7854,7423,7221
8044,8044,7669,7373,7347
7882,7882,7859,7292,7089
8711,8401,8711,7582,7321
7995,7995,7674,7583,6981
7991,7660,7991,7248,7323
7975,7662,7975,7266,7162
7978,7727,7978,7349,7124
7920,7875,7920,7349,7001
7835,7566,7835,7274,7052
7755,7735,7755,7359,7017
8046,7641,7772,8046,6939
7709,7574,7709,7577,6960
7920,7789,7920,7748,7089
8606,8606,8061,7288,6991
8163,7693,8163,7569,7082
8182,7630,8182,7294,7192
8076,7684,8076,7262,7177
7978,7836,7978,7372,7049
8088,7880,7807,8088,7445
7964,7964,7700,7426,7155
7959,7552,7959,7794,7101
13388,11919,12153,13388,11947
7742,7712,7742,7457,7129
7697,7649,7697,7367,7143
7968,7968,7770,7728,7222
8718,8453,8718,7449,6988
7778,7778,7762,7389,7022
11301,11301,8226,9904,8397
8171,8013,8171,7353,7093
8294,8109,8294,7387,7098
7838,7655,7838,7662,7571
8369,7721,8369,7321,7421
8223,7922,8223,7232,7148
7974,7887,7867,7974,7092
8001,7795,8001,7299,7435
7795,7747,7691,7795,7272
7870,7870,7835,7325,7105
7896,7896,7794,7269,7301
7796,7696,7796,7239,7027
9092,9092,7702,7446,8350
7936,7890,7936,7707,7323
8045,7703,8045,7674,7297
11109,7907,7935,9895,11109
7825,7822,7825,7381,7049
7890,7801,7890,7646,7012
8879,8632,8879,7380,7800
7821,7676,7821,7201,7162
8072,7975,8072,7316,7190
8071,7707,7938,8071,7417
7872,7872,7865,7231,7501
8376,8376,7877,7529,7379
7826,7826,7751,7741,7246
7883,7883,7705,7728,7268
8091,7831,8091,7399,7036
8315,8315,7753,7296,8193
8056,7807,8056,7275,7155
8259,7939,8259,7239,7079
8209,7998,8209,7295,7014
7729,7578,7729,7272,7280
7911,7911,7868,7402,7391
7814,7621,7814,7334,6987
8525,8268,8525,7528,7473
8373,7701,8373,7754,7175
8252,8252,7814,7338,7206
7902,7614,7902,7307,7154
7751,7669,7751,7744,7070
7938,7938,7810,7446,7047
7707,7633,7707,7426,7048
8035,7800,8035,7407,6958
7848,7654,7848,7308,6991
8720,8204,8720,7330,7478
8030,8030,7779,7343,7654
8806,8806,7930,7326,7878
8002,7989,8002,7353,7506
8003,7649,8003,7844,7071
8236,8236,7663,7520,7034
8434,7978,8434,7379,7309
7762,7762,7725,7260,7015
7824,7824,7751,7618,7048
11296,10979,11296,9077,7696
7931,7609,7875,7931,7112
7908,7689,7908,7684,7154
7988,7988,7727,7468,7003
8775,8553,8775,7524,6994
7742,7740,7742,7281,7135
8047,8047,7683,7834,7461
7875,7842,7875,7391,7460
7728,7655,7703,7728,6988
8091,7819,8091,7445,6992
8193,7792,8193,7394,7427
7800,7800,7723,7180,7290
7730,7573,7730,7272,6986
8000,7567,7788,8000,7060
8044,7690,8044,7219,7134
8043,7834,8043,7296,7249
8094,7524,8006,8094,7126
7730,7539,7730,7160,7005
7997,7722,7997,7304,6972
8399,8091,8399,7321,7042
7930,7562,7664,7930,7379
7894,7747,7894,7585,7295
7715,7648,7715,7355,7112
7882,7690,7882,7730,7075
8188,8188,7704,7705,7640
7771,7735,7771,7422,7433
8355,8355,7751,7374,7816
7900,7613,7900,7276,7181
7968,7968,7688,7625,7569
7903,7903,7821,7360,7511
7795,7616,7795,7196,7021
8011,7945,7752,8011,7176
7821,7486,7821,7293,7113
8324,8324,7720,7151,7066
7879,7698,7879,7624,7033
7945,7917,7945,7239,7173
8240,8240,7665,7239,7475
8080,7837,8080,7384,7552
7744,7693,7744,7449,7302
7786,7676,7786,7366,7637
7978,7766,7978,7292,7033
7763,7563,7763,7456,7189
