highest,rank0,rank1,rank2,rank3
65707,12217,65707,65645,21538
5171,5171,3080,4304,2554
4882,4882,3662,2950,1919
6769,6769,3434,3466,1917
5091,5091,3303,3274,1799
5212,5212,3389,3766,1837
6732,4843,6732,3299,1823
5184,5184,3301,3138,1907
4868,4868,3250,3528,1828
4800,4800,3481,3450,2050
4794,4794,3276,3540,1834
5162,5162,3392,3058,1859
4800,4800,3292,3498,1892
5226,5226,3278,3128,1790
4923,4923,3321,3579,1916
4802,4802,3120,3375,1967
4832,4832,3254,3185,1845
5237,5237,3275,3543,1865
5285,5285,3278,3140,1782
4816,4816,3047,3829,2117
5241,5241,2951,3817,2073
4837,4837,3240,3261,1827
4806,4806,3276,3147,2190
4810,4810,3289,3535,1858
4860,4860,3268,3180,1809
4866,4866,3419,3061,1886
4786,4786,3246,3568,1863
5261,5261,3322,3493,1905
5182,5182,3290,3158,1772
4827,4827,3145,3256,1877
5246,5246,3256,3171,1768
4769,4769,3268,3300,1887
5174,5174,3166,3261,2226
4837,4837,3096,3341,2126
5363,5363,3251,3811,1612
5799,5799,5473,1182,3684
4890,4890,2938,3771,2037
5223,5223,3111,3325,2065
5013,5013,3251,3132,1764
4946,4946,3297,3114,1860
5284,5284,3249,3134,1834
5165,5165,3522,3052,1916
5225,5225,3265,3419,1789
5197,5197,3431,3025,1911
4798,4798,3075,3378,1953
5581,5581,3299,3127,1675
5269,5269,3278,3225,1933
4805,4805,3294,3059,1775
5189,5189,3255,3124,1771
5158,5158,2993,3424,1963
5152,5152,3281,3132,1791
5273,5273,3393,3140,1772
4945,4945,2951,3507,2007
4894,4894,2777,4025,2144
4865,4865,3062,3385,1959
5113,5113,3211,3103,1860
5110,5110,3242,3176,1722
4809,4809,3404,3078,1873
5377,5377,3256,3169,1568
5150,5150,3285,3176,2205
5078,5078,2985,3427,1702
4849,4849,3252,3113,1851
4892,4892,3419,3081,2032
4898,4898,3430,3205,2244
4838,4838,3267,3065,2324
4803,4803,3279,3130,1867
4800,4800,3334,3180,2177
4884,4884,3334,3216,1878
4850,4850,3275,3224,2139
4804,4804,3224,3231,2244
4807,4807,3332,3152,2229
4800,4800,3256,3136,2214
4883,4883,3278,3125,2157
4789,4789,3383,3059,1854
4814,4814,3264,3187,1794
4821,4821,2978,3438,2352
4794,4794,3322,3114,2205
5008,5008,3232,3129,1803
4860,4860,3379,3100,2218
4827,4827,3271,3135,2173
4807,4807,3273,3147,2190
4808,4808,3276,3130,2185
4790,4790,3286,3149,1763
4828,4828,3252,3173,2197
4879,4879,3135,3276,2153
4777,4777,3290,3248,2290
4817,4817,3309,3186,2178
4862,4862,3293,3128,2243
4883,4883,3287,3115,1868
4831,4831,3331,3183,1820
4782,4782,3275,3088,2290
4784,4784,3303,3144,2303
4843,4843,3273,3165,2192
4791,4791,3262,3147,2274
4855,4855,3348,3099,2230
4828,4828,3264,3128,1802
4807,4807,3256,3165,1724
4869,4869,3080,3425,2014
4865,4865,2856,4096,2441
4863,4863,4831,3481,3102
4950,4950,3225,3279,1796
4852,4852,3256,3562,1863
4867,4867,3329,3199,1916
4973,4973,3199,3300,1874
4924,4924,3069,3833,2157
4846,4846,3443,3478,1984
4879,4879,3096,3640,1994
4848,4848,3324,3158,1940
4853,4853,3267,3249,1867
4823,4823,3299,3211,1841
4918,4918,3299,3667,2041
4968,4968,3300,3152,1922
4898,4898,3297,3216,1821
4824,4824,3227,3482,1819
4961,4961,3310,3576,1933
5051,5051,3295,3232,1692
4912,4912,3297,3267,1774
4917,4917,3342,3285,1905
4886,4886,3289,3603,1983
5042,5042,3327,3198,1846
4929,4929,3290,3600,1992
4877,4877,3431,3454,1960
4864,4864,3328,3240,1910
4903,4903,3319,3154,1833
4831,4831,3345,3565,2001
4822,4822,3054,3770,2128
4926,4926,3397,3591,2037
4952,4952,3345,3462,2032
4849,4849,3300,3234,1856
4870,4870,3192,3693,2419
4864,4864,3297,3571,1903
4860,4860,3262,3682,1939
4919,4919,3271,3265,1710
4881,4881,3314,3223,1846
4898,4898,3368,3553,1834
4867,4867,3333,3514,1862
4866,4866,3310,3572,1827
4920,4920,3441,3115,1892
4860,4860,3288,3200,1872
4957,4957,3286,3572,1998
4883,4883,3310,3596,1930
4878,4878,3299,3257,1854
4936,4936,3322,3624,1972
4876,4876,3346,3212,1885
4863,4863,3304,3544,1918
4861,4861,3338,3177,1943
4946,4946,3312,3231,1796
4899,4899,3278,3214,1869
4878,4878,3237,3217,1834
4864,4864,3275,3271,1853
4854,4854,3388,3270,1998
4845,4845,3308,3840,1879
4913,4913,3286,3572,1883
4859,4859,3426,3530,1834
4841,4841,1743,4719,3390
4812,4812,2999,3437,2044
4829,4829,3287,3163,1834
5011,5011,3292,3113,1655
4914,4914,3324,3250,1925
5044,5044,3665,3473,1696
4828,4828,3271,3179,2171
4844,4844,3585,3182,2269
4931,4931,3625,3512,1811
4773,4773,3580,3198,1764
4969,4969,3217,3579,1698
4852,4852,3727,3144,1803
4798,4798,3144,3206,2290
