highest,rank0,rank1,rank2,rank3
66167,9569,64768,66167,19447
4950,4950,3433,3291,1951
4916,4916,3701,3461,1779
4761,4761,3574,3367,1890
4860,4860,4137,3530,2020
4819,4819,3187,3174,1824
4785,4785,3197,3055,1837
4834,4834,3252,3488,1871
4792,4792,3274,3401,1863
4836,4836,3280,3524,2009
4730,4730,3175,3495,1926
4792,4792,3221,3085,1875
4815,4815,3335,3505,1922
4790,4790,2953,3769,2102
4798,4798,3371,3481,1968
4834,4834,3255,3500,1790
4760,4760,3228,3087,1859
4738,4738,3214,3089,1836
4786,4786,3204,3489,1913
4769,4769,3241,3171,1819
4804,4804,3042,3369,1963
4791,4791,3253,3492,1881
4741,4741,3259,3064,1823
4838,4838,2994,3323,1937
4843,4843,3201,3495,1858
4757,4757,3268,3486,1869
4786,4786,3233,3056,1816
4763,4763,3216,3062,1820
4805,4805,3220,3538,1826
4769,4769,3228,3094,1837
5232,4829,3231,5232,1951
4913,4913,3289,3106,1756
4770,4770,2924,3434,2003
4740,4740,3244,3087,1783
4889,4889,3041,3416,1884
4766,4766,3039,3400,1987
4806,4806,3316,3052,1789
4911,4911,3218,3147,1667
4787,4787,3220,3167,1773
4763,4763,3062,3350,1945
4873,4873,3644,3058,1781
4767,4767,2982,3326,2026
4814,4814,3182,3155,1823
4798,4798,3027,3381,1980
4855,4855,2949,3414,1899
4762,4762,3661,3100,1791
4911,4911,3231,3109,1890
4908,4908,2979,3341,1836
4766,4766,3089,3306,1902
4772,4772,3211,3080,1827
4889,4889,3218,3082,1761
4749,4749,2999,3361,1882
4811,4811,3302,3090,1868
4794,4794,3264,3142,1801
4835,4835,3209,3313,1851
4728,4728,3620,3039,1809
4822,4822,3206,3162,1854
4752,4752,3431,2847,1874
4755,4755,3248,3058,1811
4799,4799,3220,3141,1817
4828,4828,3196,3059,1814
4721,4721,3228,3075,1895
4917,4917,3653,3090,1942
4825,4825,3261,3197,1782
4741,4741,3172,3193,1850
4762,4762,3570,3081,1844
4781,4781,3171,3080,1832
4797,4797,3336,3101,1792
4769,4769,3674,2971,1951
4774,4774,3248,3145,1861
4774,4774,3170,3135,1833
4750,4750,3294,3097,1819
4800,4800,3015,3335,1966
4756,4756,3203,3155,1900
4801,4801,3207,3087,1819
4728,4728,3049,3366,1926
4787,4787,3239,3052,1786
4816,4816,3248,3075,1785
4783,4783,3287,3121,1890
4819,4819,2955,3400,1872
4793,4793,3206,3106,1834
4772,4772,3186,3102,1835
4746,4746,3207,3032,1813
4753,4753,3261,3155,1823
4823,4823,3240,3085,1766
4758,4758,3211,3128,1780
4760,4760,3603,3078,1877
4757,4757,3292,3113,1821
4785,4785,3151,3149,1799
4789,4789,3282,3078,1891
4754,4754,3207,3094,1800
4805,4805,3192,3182,1848
4801,4801,3225,3066,1764
4735,4735,3233,3113,1777
6944,6944,3204,3079,1263
4860,4860,3234,3054,1729
4841,4841,3233,3423,1791
4828,4828,3217,3136,1843
4850,4850,3063,3832,2050
4951,4951,3390,3292,1900
4924,4924,3402,3194,1913
4893,4893,3102,3541,1994
