highest,rank0,rank1,rank2,rank3
3092548,3034495,3032663,3082529,3092548
6571,6571,4898,4949,3029
6124,6124,4202,4370,2420
5994,5994,3739,3947,2115
5938,5938,4236,4175,1937
5676,5676,3928,3921,2016
5351,5351,3710,3694,2002
5201,5201,3668,3706,1964
5356,5356,3633,3565,1968
5238,5238,4327,4037,2180
5714,5714,3646,3673,2011
5964,5964,3745,3757,2007
5781,5781,3896,3988,2091
5671,5671,3646,3859,2115
5595,5595,3700,3705,2045
5312,5312,4124,3631,1983
5647,5647,3676,3584,1934
5360,5360,3712,3540,2119
5283,5283,3587,3592,2054
5213,5213,3678,3659,1877
6573,6573,3698,3680,1993
5442,5442,4071,4105,2447
5403,5403,3626,3726,1952
5542,5542,4106,3500,2114
5306,5306,3686,3722,1988
5246,5246,3696,3734,2284
5416,5416,3364,3860,2188
5330,5330,3637,3645,1778
5452,5452,3630,3604,1900
5264,5264,3576,3792,2076
5474,5474,3680,3745,1982
5306,5306,3794,3586,2487
5346,5346,3849,3665,2093
5322,5322,3818,3490,2580
5292,5292,3614,3647,2002
5267,5267,4074,3614,2049
5317,5317,3795,3767,2019
5285,5285,4052,3686,2185
5530,5530,3623,3573,2349
5314,5314,3664,3651,1900
5271,5271,3762,3603,2119
5249,5249,4175,4033,2228
5494,5494,3925,3614,2070
5471,5471,3696,3715,2145
5938,5938,3599,3704,2105
5555,5555,4085,3348,2045
5377,5377,3698,3819,2068
5773,5773,4205,3573,2203
5691,5691,4271,3620,2143
5278,5278,3689,3592,2088
5642,5642,4000,3978,2271
5274,5274,4454,3626,2124
5498,5498,3682,4098,1952
5259,5259,3714,3497,2228
6108,6108,3753,3636,1949
6023,6023,4153,3570,2159
5331,5331,4178,3726,1949
5251,5251,3687,3753,2077
5315,5315,3562,3633,2124
5409,5409,3678,3642,2086
5608,5608,3639,4065,2246
5273,5273,4436,4272,2498
5266,5266,4102,4206,2441
5426,5426,3730,3595,2535
5601,5601,3749,3533,1951
5391,5391,3819,3637,1942
5356,5356,3698,3717,1930
5301,5301,4137,3592,2255
5493,5493,4160,3604,1979
5260,5260,3650,3550,2134
5283,5283,3560,3575,1927
5550,5550,3194,4163,2405
5237,5237,3564,3745,2007
5565,5565,3987,3781,2053
5410,5410,3657,3619,1942
5268,5268,4022,4020,2203
5330,5330,3689,3682,1974
5234,5234,3600,3734,1982
5450,5450,3618,4174,2013
5303,5303,3834,3735,1968
5234,5234,3891,3578,2202
5213,5213,4211,3550,2004
5339,5339,3685,3770,1913
5208,5208,3677,3915,2160
5727,5727,3597,4479,2472
5853,5853,4086,3833,1913
5376,5376,3987,4122,2152
5686,5686,3993,3711,1921
5260,5260,3607,3589,1829
8122,8122,3685,3958,2224
5578,5578,3570,3630,1922
5704,5704,4031,3640,1867
5270,5270,3991,3653,1904
5284,5284,4071,3603,1870
5241,5241,3584,3720,2012
5374,5374,3832,3591,1867
5359,5359,4110,3733,2019
5671,5671,4218,3589,2181
5303,5303,4061,3615,1939
5186,5186,4148,3631,1861
5723,5723,4053,3642,1767
5278,5278,3725,3597,1842
5698,5698,3654,3624,1964
8147,8147,4899,4826,665
5659,5659,4398,4011,1906
5318,5318,4012,3776,2034
5361,5361,3757,3749,2034
5462,5462,3848,4136,2288
5623,5623,3721,3678,1933
5314,5314,4091,3785,2026
5643,5643,3568,3577,2006
5322,5322,3640,3798,1947
5245,5245,3889,3787,2074
5259,5259,3863,3519,1930
5334,5334,3747,3754,2023
5472,5472,4070,3654,1878
5294,5294,3654,3627,1748
5269,5269,3727,4401,2379
5241,5241,3566,3556,1818
5279,5279,4357,3653,1934
5351,5351,3579,3728,1986
